positivity,sample_size,estimator,method,parameter,type,mean_psi,psi_specific,psi_standard,mean_sd,sd_psi,sd_ratio,se_psi,mean_ci95_length,specific_bias,specific_coverage,standard_bias,standard_coverage,specific_coverage_se,specific_mse,standard_coverage_se,standard_mse
no,1e+05,HAJEK,HAJEK (Trimmed),0.01,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Trimmed),0.01,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Trimmed),0.01,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Trimmed),0.02,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.02,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Trimmed),0.02,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Trimmed),0.02,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Trimmed),0.03,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.03,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Trimmed),0.03,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Trimmed),0.03,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Trimmed),0.04,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.04,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Trimmed),0.04,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Trimmed),0.04,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Trimmed),0.05,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.05,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Trimmed),0.05,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Trimmed),0.05,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Truncated),1e-06,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Truncated),1e-06,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Truncated),1e-06,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Truncated),1e-06,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Truncated),0.01,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.01,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Truncated),0.01,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Truncated),0.01,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Truncated),0.02,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.02,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Truncated),0.02,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Truncated),0.02,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Truncated),0.03,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.03,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Truncated),0.03,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Truncated),0.03,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Truncated),0.04,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.04,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Truncated),0.04,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Truncated),0.04,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
no,1e+05,IPTW,IPTW (Truncated),0.05,alpha,0.150050880106439,0.14999628283083,0.14999628283083,0.0031605415016276,0.00224382558779948,1.40855043226739,0.000100346930879461,0.0123890950296685,5.45972756091476e-05,0.992,5.45972756091476e-05,0.992,0.0039839678713564,5.03773413096764e-06,0.0039839678713564,5.03773413096764e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.05,alpha,0.150044936429219,0.14999628283083,0.14999628283083,0.00213791836266213,0.0021577693602266,0.990800222706663,9.64983793846582e-05,0.00838048598540923,4.86535983887312e-05,0.942,4.86535983887312e-05,0.942,0.0104533248299285,4.65833578456889e-06,0.0104533248299285,4.65833578456889e-06
no,1e+05,OSE,OSE (Truncated),0.05,alpha,0.150044589587612,0.14999628283083,0.14999628283083,0.00217354344822818,0.00215930458901137,1.00659418744779,9.65670369031332e-05,0.00852013375472047,4.83067567820705e-05,0.942,4.83067567820705e-05,0.942,0.0104533248299285,4.66492985087635e-06,0.0104533248299285,4.66492985087635e-06
no,1e+05,TMLE,TMLE (Truncated),0.05,alpha,0.150044748285685,0.14999628283083,0.14999628283083,0.0021193852988148,0.00215611886572259,0.982963106769401,9.64245670265093e-05,0.00830783771008133,4.84654548550943e-05,0.936,4.84654548550943e-05,0.936,0.0109456840809517,4.6511974634392e-06,0.0109456840809517,4.6511974634392e-06
prac,1e+05,IPTW,IPTW (IPS),1e-06,delta,3.61254849652174e-08,3.61508844526348e-08,0.249376335148012,8.84394127876319e-10,5.4638500111526e-10,1.61862812132677,2.44350800876004e-11,3.46676127755259e-09,-2.5399487417376e-11,0.998,-0.249376299022527,0,0.00199799899899875,2.99181703404788e-19,0,0.0621885385141728
prac,1e+05,HAJEK,HAJEK (IPS),1e-06,delta,3.61254849976511e-08,3.61508844526348e-08,0.249376335148012,5.57004663536186e-10,5.46384980946451e-10,1.01943626373357,2.44350791856238e-11,2.18341815950355e-09,-2.53994549836857e-11,0.954,-0.249376299022527,0,0.00936845771725528,2.99181679717322e-19,0,0.0621885385141728
prac,1e+05,OSE,OSE (IPS),1e-06,delta,3.61265327857286e-08,3.61508844526348e-08,0.249376335148012,5.45811127012062e-10,5.4743893097416e-10,0.997026510410574,2.44822132637607e-11,2.13954030260971e-09,-2.43516669061611e-11,0.948,-0.249376299021479,0,0.00992935043192656,3.00282386827239e-19,0,0.0621885385136502
prac,1e+05,TMLE,TMLE (IPS),1e-06,delta,3.70331395704859e-08,3.61508844526348e-08,0.249376335148012,5.45811129225977e-10,5.63566043328738e-10,0.96849541537689,2.5203439653873e-11,2.1395403112881e-09,8.8225511785113e-10,0.614,-0.249376298114872,0,0.0217717247823869,1.09598077816772e-18,0,0.0621885380614777
prac,1e+05,IPTW,IPTW (IPS),1,delta,0.0441948923515119,0.0442260944656729,0.249376335148012,0.00109609848377623,0.00066913302758107,1.63808755299174,2.99245387132303e-05,0.00429662710342074,-3.12021141610231e-05,1,-0.2051814427965,0,0,4.48712580527927e-07,0,0.0420998722070621
prac,1e+05,HAJEK,HAJEK (IPS),1,delta,0.044193344731676,0.0442260944656729,0.249376335148012,0.000669109900470176,0.000667828667099048,1.00191850609932,2.9866205939131e-05,0.00262286261324145,-3.27497339968817e-05,0.95,-0.205182990416336,0,0.00974679434480897,4.47067673676157e-07,0,0.0421005055513188
prac,1e+05,OSE,OSE (IPS),1,delta,0.044193760625213,0.0442260944656729,0.249376335148012,0.000660365792128418,0.000667818427317138,0.988840327125053,2.98657480021625e-05,0.00258858633838792,-3.23338404598664e-05,0.946,-0.205182574522799,0,0.0101078187557949,4.4702692910322e-07,0,0.0421003348692558
prac,1e+05,TMLE,TMLE (IPS),1,delta,0.0441937837796857,0.0442260944656729,0.249376335148012,0.000663423348161817,0.000667854054485365,0.993365756644298,2.98673412975625e-05,0.00260057173780027,-3.23106859871962e-05,0.946,-0.205182551368326,0,0.0101078187557949,4.47073018521504e-07,0,0.042100325415054
prac,1e+05,IPTW,IPTW (IPS),2,delta,0.0992929710326585,0.0993766254536658,0.249376335148012,0.00260019711548592,0.00156828574775827,1.65798683001659,7.01358708026314e-05,0.0101925853981147,-8.36544210073367e-05,1,-0.150083364115354,0,0,2.46651824877578e-06,0,0.0225274757043684
prac,1e+05,HAJEK,HAJEK (IPS),2,delta,0.0992925108488682,0.0993766254536658,0.249376335148012,0.00154816623243185,0.00156776276617126,0.987500319460153,7.01124823550408e-05,0.00606870011529498,-8.4114604797615e-05,0.946,-0.150083824299144,0,0.0101078187557949,2.46495535773321e-06,0,0.0225276121963473
prac,1e+05,OSE,OSE (IPS),2,delta,0.0992858090469292,0.0993766254536658,0.249376335148012,0.00154872396127776,0.00156500633589314,0.989595968883992,6.99892110454986e-05,0.00607088637219722,-9.08164067365773e-05,0.942,-0.150090526101083,0,0.0104533248299285,2.45749245111822e-06,0,0.0225296152701312
prac,1e+05,TMLE,TMLE (IPS),2,delta,0.0992860942089943,0.0993766254536658,0.249376335148012,0.00156102866853182,0.00156527287992863,0.997288516621461,7.00011312571456e-05,0.00611911993831378,-9.05312446714751e-05,0.942,-0.150090240939018,0,0.0104533248299285,2.45827509490183e-06,0,0.022529530504321
prac,1e+05,IPTW,IPTW (IPS),3,delta,0.154337683305026,0.154526806390087,0.249376335148012,0.00443970112869222,0.00266016682841458,1.66895590203951,0.0001189662771965,0.0174033086287172,-0.000189123085061463,1,-0.0950386518429865,0,0,7.11225509630043e-06,0,0.00903942183168739
prac,1e+05,HAJEK,HAJEK (IPS),3,delta,0.15436795715773,0.154526806390087,0.249376335148012,0.0026283745561001,0.0026492051532395,0.992137038872231,0.000118476056179726,0.0103030389356753,-0.000158849232356828,0.948,-0.0950083779902818,0,0.00992935043192656,7.04352102257109e-06,0,0.00903361017628822
prac,1e+05,OSE,OSE (IPS),3,delta,0.154345173063114,0.154526806390087,0.249376335148012,0.00263820791756877,0.00264233830190244,0.998436844997973,0.000118168961252104,0.0103415850043264,-0.000181633326972618,0.946,-0.0950311620848976,0,0.0101078187557949,7.01494236716781e-06,0,0.00903790371890778
prac,1e+05,TMLE,TMLE (IPS),3,delta,0.154338212753498,0.154526806390087,0.249376335148012,0.00266268366846343,0.00264606545759184,1.00628034760966,0.000118335644721789,0.0104375281848226,-0.00018859363658872,0.952,-0.0950381223945137,0,0.00955991631762538,7.03722996562247e-06,0,0.00903924637068043
prac,1e+05,IPTW,IPTW (IPS),4,delta,0.198408857225121,0.198752467186197,0.249376335148012,0.00631594513076109,0.00384705566067672,1.64176078743038,0.00017204555940997,0.0247580499692457,-0.000343609961075871,1,-0.0509674779228909,0,0,1.49179050616953e-05,0,0.00261248364307671
prac,1e+05,HAJEK,HAJEK (IPS),4,delta,0.198513255468139,0.198752467186197,0.249376335148012,0.00377737374879694,0.0037512260632266,1.00697043716631,0.000167759929526872,0.0148070330075781,-0.000239211718057716,0.944,-0.0508630796798727,0,0.0102824121683582,1.41289192234867e-05,0,0.00260112457149851
prac,1e+05,OSE,OSE (IPS),4,delta,0.198486346686029,0.198752467186197,0.249376335148012,0.00377902983894347,0.00373383776206239,1.01210338524621,0.000166982301058544,0.0148135247616628,-0.000266120500167597,0.948,-0.0508899884619826,0,0.00992935043192656,1.40123645540125e-05,0,0.00260373247009413
prac,1e+05,TMLE,TMLE (IPS),4,delta,0.198454406573518,0.198752467186197,0.249376335148012,0.00379925839676359,0.00374228032264345,1.01522549600985,0.000167359863845812,0.0148928192512361,-0.000298060612679125,0.95,-0.0509219285744941,0,0.00974679434480897,1.4093502142075e-05,0,0.00260704747175913
prac,1e+05,IPTW,IPTW (IPS),10,delta,0.248582329658658,0.249194068457065,0.249376335148012,0.00910947528066198,0.00588985146483951,1.54663922087723,0.000263402165055157,0.0357084869363107,-0.00061173879840713,0.994,-0.000794005489354138,0.994,0.00345369367489359,3.50645746353487e-05,0.00345369367489359,3.53207949949966e-05
prac,1e+05,HAJEK,HAJEK (IPS),10,delta,0.24884762093431,0.249194068457065,0.249376335148012,0.00559210028563397,0.00546661114685834,1.02295556340197,0.000244474282618666,0.0219206303155574,-0.000346447522754901,0.956,-0.00052871421370191,0.952,0.00917213170424412,3.00038633169788e-05,0.00955991631762538,3.01633761507262e-05
prac,1e+05,OSE,OSE (IPS),10,delta,0.248861811874968,0.249194068457065,0.249376335148012,0.00569353275583333,0.00549162412093384,1.0367666523515,0.000245592896825712,0.0223182382924648,-0.000332256582096705,0.956,-0.000514523273043714,0.956,0.00917213170424412,3.0268329921969e-05,0.00917213170424412,3.0422669684126e-05
prac,1e+05,TMLE,TMLE (IPS),10,delta,0.248791156713435,0.249194068457065,0.249376335148012,0.00554749670099335,0.00542767249510187,1.02207653575259,0.000242732893173073,0.0217457874766034,-0.000402911743630142,0.948,-0.000585178434577151,0.95,0.00992935043192656,2.96219665872404e-05,0.00974679434480897,2.98020625143795e-05
prac,1e+05,IPTW,IPTW (ITT),1e-06,alpha,0.248763470435119,0.249376335148012,0.249376335148012,0.0091211647931509,0.00589918867186018,1.54617275366356,0.000263819737647521,0.035754308983261,-0.00061286471289302,0.994,-0.00061286471289302,0.994,0.00345369367489359,3.51760301425129e-05,0.00345369367489359,3.51760301425129e-05
prac,1e+05,HAJEK,HAJEK (ITT),1e-06,alpha,0.249029490805152,0.249376335148012,0.249376335148012,0.00559994014816779,0.00547410520642387,1.02298730787933,0.000244809427150986,0.0219513620119775,-0.000346844342860216,0.956,-0.000346844342860216,0.956,0.00917213170424412,3.0086128809171e-05,0.00917213170424412,3.0086128809171e-05
prac,1e+05,OSE,OSE (ITT),1e-06,alpha,0.249043960753689,0.249376335148012,0.249376335148012,0.00570259259366434,0.00549978492451555,1.03687556366882,0.000245957859056906,0.0223537522041739,-0.000332374394323079,0.956,-0.000332374394323079,0.956,0.00917213170424412,3.03581069539302e-05,0.00917213170424412,3.03581069539302e-05
prac,1e+05,TMLE,TMLE (ITT),1e-06,alpha,0.248975260539265,0.249376335148012,0.249376335148012,0.005544854257204,0.00542905051647036,1.02133038555864,0.000242794520162161,0.0217354292872869,-0.000401074608747487,0.946,-0.000401074608747487,0.946,0.0101078187557949,2.9635450352169e-05,0.0101078187557949,2.9635450352169e-05
prac,1e+05,IPTW,IPTW (ITT),0.01,alpha,0.248763470435119,0.249376335148012,0.249376335148012,0.0091211647931509,0.00589918867186018,1.54617275366356,0.000263819737647521,0.035754308983261,-0.00061286471289302,0.994,-0.00061286471289302,0.994,0.00345369367489359,3.51760301425129e-05,0.00345369367489359,3.51760301425129e-05
prac,1e+05,HAJEK,HAJEK (ITT),0.01,alpha,0.249029490805152,0.249376335148012,0.249376335148012,0.00559994014816779,0.00547410520642387,1.02298730787933,0.000244809427150986,0.0219513620119775,-0.000346844342860216,0.956,-0.000346844342860216,0.956,0.00917213170424412,3.0086128809171e-05,0.00917213170424412,3.0086128809171e-05
prac,1e+05,OSE,OSE (ITT),0.01,alpha,0.249043960753689,0.249376335148012,0.249376335148012,0.00570259259366434,0.00549978492451555,1.03687556366882,0.000245957859056906,0.0223537522041739,-0.000332374394323079,0.956,-0.000332374394323079,0.956,0.00917213170424412,3.03581069539302e-05,0.00917213170424412,3.03581069539302e-05
prac,1e+05,TMLE,TMLE (ITT),0.01,alpha,0.248975260539265,0.249376335148012,0.249376335148012,0.005544854257204,0.00542905051647036,1.02133038555864,0.000242794520162161,0.0217354292872869,-0.000401074608747487,0.946,-0.000401074608747487,0.946,0.0101078187557949,2.9635450352169e-05,0.0101078187557949,2.9635450352169e-05
prac,1e+05,IPTW,IPTW (ITT),0.02,alpha,0.240976896345033,0.241420932073557,0.249376335148012,0.00865933454776006,0.0059454901547317,1.45645427414736,0.000265890402910717,0.0339439676873863,-0.00044403572852399,0.996,-0.00839943880297899,0.902,0.00282276460230038,3.55460209082174e-05,0.0132963152790538,0.000105899425385001
prac,1e+05,HAJEK,HAJEK (ITT),0.02,alpha,0.241235500646996,0.241420932073557,0.249376335148012,0.00526960748438743,0.00543014946143187,0.970435072149541,0.000242843666474911,0.0206564817641241,-0.000185431426561163,0.946,-0.00814083450101616,0.648,0.0101078187557949,2.95209079874454e-05,0.0213586516428355,9.57597095464239e-05
prac,1e+05,OSE,OSE (ITT),0.02,alpha,0.241253614484673,0.241420932073557,0.249376335148012,0.00537449368998784,0.00545072949547243,0.986013650916283,0.00024376403357679,0.0210676281350279,-0.0001673175888842,0.95,-0.0081227206633392,0.656,0.00974679434480897,2.97384472083631e-05,0.0212444816364156,9.56890430074507e-05
prac,1e+05,TMLE,TMLE (ITT),0.02,alpha,0.243565534161684,0.241420932073557,0.249376335148012,0.00523623753823393,0.00522447893985996,1.00225067389673,0.000233645801130858,0.0205256739788703,0.00214460208812684,0.932,-0.00581080098632816,0.8,0.0112584190719657,3.18944983094382e-05,0.0178885438199983,6.10605882957525e-05
prac,1e+05,IPTW,IPTW (ITT),0.03,alpha,0.210984282435479,0.211003346891437,0.249376335148012,0.00706817923274267,0.00525701644850967,1.34452294414001,0.000235100922754043,0.0277067534648992,-1.9064455957832e-05,0.99,-0.0383920527125328,0,0.0044497190922574,2.76365853933822e-05,0,0.0015015859334218
prac,1e+05,HAJEK,HAJEK (ITT),0.03,alpha,0.210896086964658,0.211003346891437,0.249376335148012,0.00418758044208152,0.00448382855740019,0.933929651518514,0.000200522909076033,0.0164150136976882,-0.000107259926779162,0.944,-0.0384802481833542,0,0.0102824121683582,2.01162232240501e-05,0,0.00150083421878469
prac,1e+05,OSE,OSE (ITT),0.03,alpha,0.21089000901078,0.211003346891437,0.249376335148012,0.00428205992875936,0.00449926284902538,0.95172477635685,0.000201213151581202,0.016785366480021,-0.000113337880656822,0.944,-0.0384863261372318,0,0.0102824121683582,2.02562116598118e-05,0,0.00150144066572599
prac,1e+05,TMLE,TMLE (ITT),0.03,alpha,0.22120782305402,0.211003346891437,0.249376335148012,0.00420211682061195,0.00432751315531687,0.971023465393545,0.000193532271776263,0.0164719952544588,0.0102044761625829,0.32,-0.0281685120939921,0,0.0208614476966485,0.000122858703862164,0,0.00081219244369882
prac,1e+05,IPTW,IPTW (ITT),0.04,alpha,0.189566195083997,0.189427648667381,0.249376335148012,0.00609172053089227,0.00463582741295348,1.31405248475617,0.000207320504546419,0.0238791056888641,0.00013854641661608,0.982,-0.0598101400640149,0,0.005945754788082,2.15100909122481e-05,0,0.00359874375027977
