positivity,sample_size,estimator,method,parameter,type,mean_psi,psi_specific,psi_standard,mean_sd,sd_psi,sd_ratio,se_psi,mean_ci95_length,specific_bias,specific_coverage,standard_bias,standard_coverage,specific_coverage_se,specific_mse,standard_coverage_se,standard_mse
no,1e+05,TMLE,TMLE (Trimmed),1e-06,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Trimmed),0.01,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.01,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Trimmed),0.01,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Trimmed),0.01,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Trimmed),0.02,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.02,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Trimmed),0.02,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Trimmed),0.02,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Trimmed),0.03,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.03,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Trimmed),0.03,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Trimmed),0.03,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Trimmed),0.04,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.04,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Trimmed),0.04,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Trimmed),0.04,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Trimmed),0.05,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Trimmed),0.05,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Trimmed),0.05,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Trimmed),0.05,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Truncated),1e-06,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Truncated),1e-06,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Truncated),1e-06,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Truncated),1e-06,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Truncated),0.01,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.01,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Truncated),0.01,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Truncated),0.01,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Truncated),0.02,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.02,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Truncated),0.02,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Truncated),0.02,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Truncated),0.03,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.03,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Truncated),0.03,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Truncated),0.03,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Truncated),0.04,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.04,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Truncated),0.04,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Truncated),0.04,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
no,1e+05,IPTW,IPTW (Truncated),0.05,alpha,0.149999833076542,0.14999628283083,0.14999628283083,0.00316243039284319,0.00194788782130244,1.62351771917166,8.71121916195243e-05,0.012396499347175,3.55024571163317e-06,0.998,3.55024571163317e-06,0.998,0.00199799899899875,3.79427956862298e-06,0.00199799899899875,3.79427956862298e-06
no,1e+05,HAJEK,HAJEK (Truncated),0.05,alpha,0.150011649182847,0.14999628283083,0.14999628283083,0.00213893857823244,0.00194537550620371,1.09949907943812,8.69998374726912e-05,0.00838448515695779,1.5366352017336e-05,0.976,1.5366352017336e-05,0.976,0.00684455988358638,3.78472198491166e-06,0.00684455988358638,3.78472198491166e-06
no,1e+05,OSE,OSE (Truncated),0.05,alpha,0.150010858373136,0.14999628283083,0.14999628283083,0.00209918443454987,0.0019456079235976,1.07893497404569,8.70102314945289e-05,0.00822865177724964,1.45755423055249e-05,0.972,1.45755423055249e-05,0.972,0.00737780455149092,3.78560263879925e-06,0.00737780455149092,3.78560263879925e-06
no,1e+05,TMLE,TMLE (Truncated),0.05,alpha,0.150010853827178,0.14999628283083,0.14999628283083,0.00209912890405224,0.00194565399219172,1.07888088656896,8.70122917446905e-05,0.00822843410169886,1.45709963482072e-05,0.972,1.45709963482072e-05,0.972,0.00737780455149092,3.78578177126615e-06,0.00737780455149092,3.78578177126615e-06
prac,1e+05,IPTW,IPTW (IPS),1e-06,delta,3.61791682454126e-08,3.61508844526348e-08,0.249376335148012,8.84354127229408e-10,5.40444142196277e-10,1.63634695647831,2.41693967998488e-11,3.46660447789798e-09,2.82837927777645e-11,0.998,-0.249376298968844,0,0.00199799899899875,2.92879843768166e-19,0,0.0621885384873982
prac,1e+05,HAJEK,HAJEK (IPS),1e-06,delta,3.6179171360895e-08,3.61508844526348e-08,0.249376335148012,5.56971502639657e-10,5.40443741522152e-10,1.03058183460679,2.41693788811571e-11,2.18328817117777e-09,2.82869082601908e-11,0.95,-0.249376298968841,0,0.00974679434480897,2.92879586929383e-19,0,0.0621885384873966
prac,1e+05,OSE,OSE (IPS),1e-06,delta,3.61787473251228e-08,3.61508844526348e-08,0.249376335148012,5.39353413704676e-10,5.40429797757336e-10,0.998008281450937,2.41687552970373e-11,2.11422653159979e-09,2.78628724879817e-11,0.948,-0.249376298969265,0,0.00992935043192656,2.92840705967316e-19,0,0.0621885384876081
prac,1e+05,TMLE,TMLE (IPS),1e-06,delta,3.68885245938255e-08,3.61508844526348e-08,0.249376335148012,5.39353413660302e-10,5.54928369600647e-10,0.971933393941359,2.48171511414035e-11,2.11422653142585e-09,7.37640141190723e-10,0.718,-0.249376298259487,0,0.0201234191925726,8.52058473283502e-19,0,0.0621885381336048
prac,1e+05,IPTW,IPTW (IPS),1,delta,0.0442537209031928,0.0442260944656729,0.249376335148012,0.00109607579655674,0.000668400967927009,1.63984770991001,2.9891800010229e-05,0.00429653817115453,2.76264375198554e-05,1,-0.205122614244819,0,0,4.475230739758e-07,0,0.0420757336344829
prac,1e+05,HAJEK,HAJEK (IPS),1,delta,0.0442545235006679,0.0442260944656729,0.249376335148012,0.000669031660816824,0.00066845104473472,1.00086859925895,2.98940395131517e-05,0.00262255591943598,2.84290349950125e-05,0.954,-0.205121811647344,0,0.00936845771725528,4.47635009237687e-07,0,0.0420754044402877
prac,1e+05,OSE,OSE (IPS),1,delta,0.0442541717174424,0.0442260944656729,0.249376335148012,0.000665466427118724,0.000668429818311581,0.995566638244323,2.98930902386506e-05,0.0026085804601465,2.80772517695192e-05,0.954,-0.20512216343057,0,0.00936845771725528,4.47586754074982e-07,0,0.0420755487288593
prac,1e+05,TMLE,TMLE (IPS),1,delta,0.0442541715550769,0.0442260944656729,0.249376335148012,0.000665468340604203,0.000668429905403379,0.995569371185766,2.98930941335142e-05,0.00260858796087174,2.80770894040007e-05,0.954,-0.205122163592935,0,0.00936845771725528,4.47586861386971e-07,0,0.0420755487955853
prac,1e+05,IPTW,IPTW (IPS),2,delta,0.0994142467396186,0.0993766254536658,0.249376335148012,0.00260026040762585,0.00159006723672854,1.63531475120243,7.11099686024051e-05,0.0101928334987442,3.76212859528442e-05,0.998,-0.149962088408393,0,0.00199799899899875,2.52972917847427e-06,0,0.0224911562736241
prac,1e+05,HAJEK,HAJEK (IPS),2,delta,0.0994190997861863,0.0993766254536658,0.249376335148012,0.00154792724568045,0.00159024571167881,0.973388724970248,7.11179502448272e-05,0.00606776330444392,4.24743325205311e-05,0.942,-0.149957235361826,0,0.0104533248299285,2.53068549243592e-06,0,0.0224897013187855
prac,1e+05,OSE,OSE (IPS),2,delta,0.0994172428638529,0.0993766254536658,0.249376335148012,0.00158130429782963,0.0015905214951663,0.994204921238301,7.11302836573288e-05,0.00619859894468895,4.06174101870533e-05,0.948,-0.149959092284159,0,0.00992935043192656,2.53140840059633e-06,0,0.0224902591173155
prac,1e+05,TMLE,TMLE (IPS),2,delta,0.0994172439483028,0.0993766254536658,0.249376335148012,0.00158133078427081,0.00159052307981242,0.994220583367651,7.11303545248578e-05,0.00619870276963055,4.0618494637041e-05,0.948,-0.149959091199709,0,0.00992935043192656,2.53141352952256e-06,0,0.0224902587971101
prac,1e+05,IPTW,IPTW (IPS),3,delta,0.154534755763209,0.154526806390087,0.249376335148012,0.00444061900681436,0.00271452412842309,1.63587383892365,0.000121397209554348,0.0174069066448403,7.94937312186939e-06,0.998,-0.0948415793848031,0,0.00199799899899875,7.36870443632416e-06,0,0.0090022938214477
prac,1e+05,HAJEK,HAJEK (IPS),3,delta,0.154551586157243,0.154526806390087,0.249376335148012,0.00262820360684131,0.00271362497386219,0.968521307165264,0.000121356998139939,0.0103023688268945,2.47797671563006e-05,0.94,-0.0948247489907687,0,0.0106207344378814,7.36437453562888e-06,0,0.00899909678166106
prac,1e+05,OSE,OSE (IPS),3,delta,0.154546480122391,0.154526806390087,0.249376335148012,0.00270094558146332,0.0027159111195721,0.994489680460848,0.000121459237684216,0.0105875121277414,1.96737323042877e-05,0.944,-0.0948298550256207,0,0.0102824121683582,7.37656026515817e-06,0,0.00900007757738966
prac,1e+05,TMLE,TMLE (IPS),3,delta,0.154546483650693,0.154526806390087,0.249376335148012,0.00270107423436348,0.00271596899151317,0.994515858908467,0.0001214618257961,0.010588016437843,1.96772606063067e-05,0.944,-0.0948298514973187,0,0.0102824121683582,7.37687475744601e-06,0,0.00900007722256638
prac,1e+05,IPTW,IPTW (IPS),4,delta,0.198707889302779,0.198752467186197,0.249376335148012,0.00631970033848084,0.00384050456250669,1.64553907842671,0.000171752585393261,0.0247727701130161,-4.4577883417894e-05,0.996,-0.0506684458452329,0,0.00282276460230038,1.47514624823248e-05,0,0.00258204087966593
prac,1e+05,HAJEK,HAJEK (IPS),4,delta,0.198744577125,0.198752467186197,0.249376335148012,0.00377807666283375,0.0038341195193489,0.985383122192115,0.000171467037582459,0.0148097883799708,-7.89006119707981e-06,0.942,-0.0506317580230121,0,0.0104533248299285,1.47005347417179e-05,0,0.0025782753929895
prac,1e+05,OSE,OSE (IPS),4,delta,0.198737302416476,0.198752467186197,0.249376335148012,0.00382977463152782,0.0038397995135215,0.997389217338464,0.000171721054644094,0.0150124406933994,-1.51647697206341e-05,0.944,-0.0506390327315356,0,0.0102824121683582,1.47442902742806e-05,0,0.00257905569628958
prac,1e+05,TMLE,TMLE (IPS),4,delta,0.198737053581793,0.198752467186197,0.249376335148012,0.00382999671282846,0.00383972736001263,0.99746579736741,0.000171717827841081,0.0150133112361012,-1.54136044039803e-05,0.942,-0.050639281566219,0,0.0104533248299285,1.47437437784303e-05,0,0.00257908034374204
prac,1e+05,IPTW,IPTW (IPS),10,delta,0.249089668045709,0.249194068457065,0.249376335148012,0.00912403290948664,0.00552532055042258,1.6513128652398,0.000247099846964429,0.035765551792704,-0.000104400411355622,0.996,-0.000286667102302631,0.996,0.00282276460230038,3.05400666308133e-05,0.00282276460230038,3.06113452124647e-05
prac,1e+05,HAJEK,HAJEK (IPS),10,delta,0.249167092894059,0.249194068457065,0.249376335148012,0.00559699509732459,0.0055171934181858,1.01446418008036,0.000246736390561557,0.0219398176248069,-2.69755630058126e-05,0.956,-0.000209242253952821,0.956,0.00917213170424412,3.04401508946721e-05,0.00917213170424412,3.04832055345119e-05
prac,1e+05,OSE,OSE (IPS),10,delta,0.249162685231969,0.249194068457065,0.249376335148012,0.00553760616610185,0.00551589299597264,1.00393647413847,0.000246678233912196,0.0217070172922531,-3.13832250955582e-05,0.954,-0.000213649916042567,0.954,0.00936845771725528,3.04260604498374e-05,0.00936845771725528,3.0470721829645e-05
prac,1e+05,TMLE,TMLE (IPS),10,delta,0.249164015155852,0.249194068457065,0.249376335148012,0.00553807673575191,0.00551321463342896,1.00450954732874,0.000246558453897875,0.0217088618913858,-3.00533012128146e-05,0.956,-0.000212319992159823,0.954,0.00917213170424412,3.0396438795169e-05,0.00936845771725528,3.04406153733259e-05
prac,1e+05,IPTW,IPTW (ITT),1e-06,alpha,0.249271827099326,0.249376335148012,0.249376335148012,0.00913579241351754,0.00553261474321853,1.65126126389254,0.000247426053183083,0.0358116482014573,-0.000104508048686501,0.996,-0.000104508048686501,0.996,0.00282276460230038,3.06207478291193e-05,0.00282276460230038,3.06207478291193e-05
prac,1e+05,HAJEK,HAJEK (ITT),1e-06,alpha,0.249349452918496,0.249376335148012,0.249376335148012,0.00560486498093099,0.00552458064661307,1.0145322042438,0.000247066757460131,0.021970667001669,-2.68822295158111e-05,0.956,-2.68822295158111e-05,0.956,0.00917213170424412,3.05217139751954e-05,0.00917213170424412,3.05217139751954e-05
prac,1e+05,OSE,OSE (ITT),1e-06,alpha,0.249345083154385,0.249376335148012,0.249376335148012,0.0055451045987686,0.00552323730270153,1.00395914476758,0.000247006681294064,0.0217364106081878,-3.1251993627033e-05,0.954,-3.1251993627033e-05,0.954,0.00936845771725528,3.05071269890594e-05,0.00936845771725528,3.05071269890594e-05
prac,1e+05,TMLE,TMLE (ITT),1e-06,alpha,0.249345407807703,0.249376335148012,0.249376335148012,0.00554281274343349,0.00552202161395481,1.00376513004334,0.000246952314040521,0.0217274267003586,-3.09273403086648e-05,0.956,-3.09273403086648e-05,0.956,0.00917213170424412,3.04936792053626e-05,0.00917213170424412,3.04936792053626e-05
prac,1e+05,IPTW,IPTW (ITT),0.01,alpha,0.249271827099326,0.249376335148012,0.249376335148012,0.00913579241351754,0.00553261474321853,1.65126126389254,0.000247426053183083,0.0358116482014573,-0.000104508048686501,0.996,-0.000104508048686501,0.996,0.00282276460230038,3.06207478291193e-05,0.00282276460230038,3.06207478291193e-05
prac,1e+05,HAJEK,HAJEK (ITT),0.01,alpha,0.249349452918496,0.249376335148012,0.249376335148012,0.00560486498093099,0.00552458064661307,1.0145322042438,0.000247066757460131,0.021970667001669,-2.68822295158111e-05,0.956,-2.68822295158111e-05,0.956,0.00917213170424412,3.05217139751954e-05,0.00917213170424412,3.05217139751954e-05
prac,1e+05,OSE,OSE (ITT),0.01,alpha,0.249345083154385,0.249376335148012,0.249376335148012,0.0055451045987686,0.00552323730270153,1.00395914476758,0.000247006681294064,0.0217364106081878,-3.1251993627033e-05,0.954,-3.1251993627033e-05,0.954,0.00936845771725528,3.05071269890594e-05,0.00936845771725528,3.05071269890594e-05
prac,1e+05,TMLE,TMLE (ITT),0.01,alpha,0.249345407807703,0.249376335148012,0.249376335148012,0.00554281274343349,0.00552202161395481,1.00376513004334,0.000246952314040521,0.0217274267003586,-3.09273403086648e-05,0.956,-3.09273403086648e-05,0.956,0.00917213170424412,3.04936792053626e-05,0.00917213170424412,3.04936792053626e-05
prac,1e+05,IPTW,IPTW (ITT),0.02,alpha,0.241443141929632,0.241420932073557,0.249376335148012,0.00866757302117875,0.00679352146339641,1.27585863500686,0.000303815515975164,0.0339762619097628,2.22098560752758e-05,0.99,-0.00793319321837972,0.894,0.0044497190922574,4.61524271513346e-05,0.0137669168661687,0.000109087488513774
prac,1e+05,HAJEK,HAJEK (ITT),0.02,alpha,0.241346110447864,0.241420932073557,0.249376335148012,0.00527761115330973,0.00654824006010259,0.805958716367989,0.000292846198147534,0.0206878555697879,-7.48216256925956e-05,0.882,-0.0080302247001476,0.63,0.0144274737913468,4.28850461604037e-05,0.0215916650585359,0.000107363956619593
prac,1e+05,OSE,OSE (ITT),0.02,alpha,0.241365974656724,0.241420932073557,0.249376335148012,0.00523976016981428,0.00656358536266606,0.798307613948048,0.000293532460940878,0.0205394824409269,-5.49574168330253e-05,0.876,-0.00801036049128802,0.628,0.0147393351274744,4.30836731306691e-05,0.0216155499583055,0.000107246528013392
prac,1e+05,TMLE,TMLE (ITT),0.02,alpha,0.241362969169146,0.241420932073557,0.249376335148012,0.00523771165836374,0.00656892407283306,0.797346962804033,0.00029377121531779,0.020531452423597,-5.79629044109678e-05,0.878,-0.00801336597886597,0.632,0.0146366662871024,4.31541231729334e-05,0.0215673827804859,0.000107364797785892
prac,1e+05,IPTW,IPTW (ITT),0.03,alpha,0.211035321568078,0.211003346891437,0.249376335148012,0.00706631129701635,0.00504112736723723,1.40173234720094,0.00022544606952754,0.0276994312914011,3.19746766414102e-05,0.992,-0.0383410135799336,0,0.0039839678713564,2.54139875126545e-05,0,0.00149544628746936
prac,1e+05,HAJEK,HAJEK (ITT),0.03,alpha,0.211070268595326,0.211003346891437,0.249376335148012,0.00418764545040944,0.00485885651088962,0.861858225494854,0.000217294669025333,0.016415268525651,6.69217038885038e-05,0.9,-0.0383060665526865,0,0.0134164078649987,2.36129651078658e-05,0,0.00149096322133226
